device_knumber,predicate_knumber,tier,knums_in_doc
K020056,K000616,PROXIMITY_ONLY,24
K020056,K001378,PROXIMITY_ONLY,24
K020056,K003227,PROXIMITY_ONLY,24
K020056,K003970,SECTION_HEADED,24
K020056,K012001,PROXIMITY_ONLY,24
K020056,K911837,PROXIMITY_ONLY,24
K020056,K950272,PROXIMITY_ONLY,24
K020056,K960555,PROXIMITY_ONLY,24
K020056,K963369,PROXIMITY_ONLY,24
K020056,K963396,PROXIMITY_ONLY,24
K020056,K964013,PROXIMITY_ONLY,24
K020056,K964805,PROXIMITY_ONLY,24
K020056,K970896,PROXIMITY_ONLY,24
K020056,K972783,SECTION_HEADED,24
K020056,K973849,SECTION_HEADED,24
K020056,K983186,PROXIMITY_ONLY,24
K020056,K984490,PROXIMITY_ONLY,24
K020056,K990340,PROXIMITY_ONLY,24
K020056,K990987,PROXIMITY_ONLY,24
K020056,K992458,PROXIMITY_ONLY,24
K020056,K992567,SECTION_HEADED,24
K020056,K993073,PROXIMITY_ONLY,24
K020056,K993074,PROXIMITY_ONLY,24
K020056,K993453,PROXIMITY_ONLY,24
K030388,K000616,PROXIMITY_ONLY,25
K030388,K001378,PROXIMITY_ONLY,25
K030388,K003227,PROXIMITY_ONLY,25
K030388,K003970,PROXIMITY_ONLY,25
K030388,K013057,PROXIMITY_ONLY,25
K030388,K020056,SECTION_HEADED,25
K030388,K911837,PROXIMITY_ONLY,25
K030388,K950272,PROXIMITY_ONLY,25
K030388,K960555,PROXIMITY_ONLY,25
K030388,K963369,PROXIMITY_ONLY,25
K030388,K963396,PROXIMITY_ONLY,25
K030388,K964013,PROXIMITY_ONLY,25
K030388,K964805,PROXIMITY_ONLY,25
K030388,K970896,PROXIMITY_ONLY,25
K030388,K972783,SECTION_HEADED,25
K030388,K973849,SECTION_HEADED,25
K030388,K984490,PROXIMITY_ONLY,25
K030388,K990340,PROXIMITY_ONLY,25
K030388,K990987,PROXIMITY_ONLY,25
K030388,K992458,PROXIMITY_ONLY,25
K030388,K992567,PROXIMITY_ONLY,25
K030388,K993073,PROXIMITY_ONLY,25
K030388,K993074,PROXIMITY_ONLY,25
K030388,K993453,PROXIMITY_ONLY,25
K032730,K010988,PROXIMITY_ONLY,12
K032730,K012967,PROXIMITY_ONLY,12
K032730,K014072,SECTION_HEADED,12
K032730,K023437,PROXIMITY_ONLY,12
K032730,K030972,SECTION_HEADED,12
K032730,K851422,SECTION_HEADED,12
K032730,K871867,SECTION_HEADED,12
K032730,K913231,SECTION_HEADED,12
K032730,K954935,SECTION_HEADED,12
K032730,K955296,PROXIMITY_ONLY,12
K032730,K961939,PROXIMITY_ONLY,12
K032730,K994078,SECTION_HEADED,12
K042021,K001419,PROXIMITY_ONLY,17
K042021,K003728,PROXIMITY_ONLY,17
K042021,K003801,PROXIMITY_ONLY,17
K042021,K010124,PROXIMITY_ONLY,17
K042021,K012212,PROXIMITY_ONLY,17
K042021,K032126,PROXIMITY_ONLY,17
K042021,K032679,PROXIMITY_ONLY,17
K042021,K960906,PROXIMITY_ONLY,17
K042021,K974044,PROXIMITY_ONLY,17
K042021,K980244,PROXIMITY_ONLY,17
K042021,K981487,PROXIMITY_ONLY,17
K042021,K984541,PROXIMITY_ONLY,17
K042021,K990136,PROXIMITY_ONLY,17
K042021,K990137,PROXIMITY_ONLY,17
K042021,K992065,PROXIMITY_ONLY,17
K042021,K994392,PROXIMITY_ONLY,17
K042021,K994393,PROXIMITY_ONLY,17
K043339,K003659,PROXIMITY_ONLY,11
K043339,K010983,PROXIMITY_ONLY,11
K043339,K011522,PROXIMITY_ONLY,11
K043339,K031712,PROXIMITY_ONLY,11
K043339,K040500,PROXIMITY_ONLY,11
K043339,K864912,PROXIMITY_ONLY,11
K043339,K890902,PROXIMITY_ONLY,11
K043339,K901456,PROXIMITY_ONLY,11
K043339,K925098,PROXIMITY_ONLY,11
K043339,K953194,PROXIMITY_ONLY,11
K043339,K990291,PROXIMITY_ONLY,11
K050388,K003077,PROXIMITY_ONLY,12
K050388,K012001,PROXIMITY_ONLY,12
K050388,K023022,PROXIMITY_ONLY,12
K050388,K023887,PROXIMITY_ONLY,12
K050388,K030900,PROXIMITY_ONLY,12
K050388,K032447,PROXIMITY_ONLY,12
K050388,K041189,PROXIMITY_ONLY,12
K050388,K042295,PROXIMITY_ONLY,12
K050388,K964970,PROXIMITY_ONLY,12
K050388,K974876,PROXIMITY_ONLY,12
K050388,K992301,PROXIMITY_ONLY,12
K050388,K992947,PROXIMITY_ONLY,12
K053338,K000506,PROXIMITY_ONLY,12
K053338,K003227,PROXIMITY_ONLY,12
K053338,K003816,PROXIMITY_ONLY,12
K053338,K011172,PROXIMITY_ONLY,12
K053338,K012778,PROXIMITY_ONLY,12
K053338,K012787,PROXIMITY_ONLY,12
K053338,K012788,PROXIMITY_ONLY,12
K053338,K050749,PROXIMITY_ONLY,12
K053338,K051726,PROXIMITY_ONLY,12
K053338,K971358,PROXIMITY_ONLY,12
K053338,K971723,PROXIMITY_ONLY,12
K053338,K990340,PROXIMITY_ONLY,12
K061433,K020841,PROXIMITY_ONLY,11
K061433,K023546,PROXIMITY_ONLY,11
K061433,K032163,PROXIMITY_ONLY,11
K061433,K033489,PROXIMITY_ONLY,11
K061433,K040770,PROXIMITY_ONLY,11
K061433,K041160,PROXIMITY_ONLY,11
K061433,K051948,PROXIMITY_ONLY,11
K061433,K872379,PROXIMITY_ONLY,11
K061433,K874547,PROXIMITY_ONLY,11
K061433,K921182,PROXIMITY_ONLY,11
K061433,K972270,PROXIMITY_ONLY,11
K062934,K002733,PROXIMITY_ONLY,20
K062934,K003780,PROXIMITY_ONLY,20
K062934,K010681,PROXIMITY_ONLY,20
K062934,K013222,PROXIMITY_ONLY,20
K062934,K022015,PROXIMITY_ONLY,20
K062934,K022048,PROXIMITY_ONLY,20
K062934,K022190,PROXIMITY_ONLY,20
K062934,K023555,PROXIMITY_ONLY,20
K062934,K030103,PROXIMITY_ONLY,20
K062934,K033961,PROXIMITY_ONLY,20
K062934,K041203,PROXIMITY_ONLY,20
K062934,K042402,PROXIMITY_ONLY,20
K062934,K042498,PROXIMITY_ONLY,20
K062934,K042508,PROXIMITY_ONLY,20
K062934,K042524,PROXIMITY_ONLY,20
K062934,K043229,PROXIMITY_ONLY,20
K062934,K052180,PROXIMITY_ONLY,20
K062934,K052376,PROXIMITY_ONLY,20
K062934,K052734,PROXIMITY_ONLY,20
K062934,K053483,PROXIMITY_ONLY,20
K063637,K020152,PROXIMITY_ONLY,16
K063637,K021791,PROXIMITY_ONLY,16
K063637,K023570,PROXIMITY_ONLY,16
K063637,K024364,PROXIMITY_ONLY,16
K063637,K030601,PROXIMITY_ONLY,16
K063637,K030735,PROXIMITY_ONLY,16
K063637,K030736,PROXIMITY_ONLY,16
K063637,K031780,PROXIMITY_ONLY,16
K063637,K040167,PROXIMITY_ONLY,16
K063637,K040422,PROXIMITY_ONLY,16
K063637,K040536,PROXIMITY_ONLY,16
K063637,K041452,PROXIMITY_ONLY,16
K063637,K041556,PROXIMITY_ONLY,16
K063637,K042201,PROXIMITY_ONLY,16
K063637,K043206,PROXIMITY_ONLY,16
K063637,K050449,PROXIMITY_ONLY,16
K070050,K000521,PROXIMITY_ONLY,16
K070050,K000817,PROXIMITY_ONLY,16
K070050,K021822,PROXIMITY_ONLY,16
K070050,K934169,PROXIMITY_ONLY,16
K070050,K935449,PROXIMITY_ONLY,16
K070050,K942611,PROXIMITY_ONLY,16
K070050,K962560,PROXIMITY_ONLY,16
K070050,K973119,PROXIMITY_ONLY,16
K070050,K973302,PROXIMITY_ONLY,16
K070050,K973614,PROXIMITY_ONLY,16
K070050,K973685,PROXIMITY_ONLY,16
K070050,K973809,PROXIMITY_ONLY,16
K070050,K974093,PROXIMITY_ONLY,16
K070050,K974095,PROXIMITY_ONLY,16
K070050,K974294,PROXIMITY_ONLY,16
K070050,K980473,PROXIMITY_ONLY,16
K071520,K012503,PROXIMITY_ONLY,12
K071520,K053344,PROXIMITY_ONLY,12
K071520,K926384,PROXIMITY_ONLY,12
K071520,K943806,PROXIMITY_ONLY,12
K071520,K960516,PROXIMITY_ONLY,12
K071520,K962397,PROXIMITY_ONLY,12
K071520,K962511,PROXIMITY_ONLY,12
K071520,K962793,PROXIMITY_ONLY,12
K071520,K971723,PROXIMITY_ONLY,12
K071520,K972326,PROXIMITY_ONLY,12
K071520,K973775,PROXIMITY_ONLY,12
K071520,K982420,PROXIMITY_ONLY,12
K072116,K010108,SECTION_HEADED,13
K072116,K010658,SECTION_HEADED,13
K072116,K022623,PROXIMITY_ONLY,13
K072116,K022949,SECTION_HEADED,13
K072116,K031585,SECTION_HEADED,13
K072116,K933881,SECTION_HEADED,13
K072116,K951725,SECTION_HEADED,13
K072116,K955348,SECTION_HEADED,13
K072116,K964024,PROXIMITY_ONLY,13
K072116,K982987,PROXIMITY_ONLY,13
K072116,K983583,PROXIMITY_ONLY,13
K072116,K984251,SECTION_HEADED,13
K072116,K994121,PROXIMITY_ONLY,13
K073430,K061202,SECTION_HEADED,11
K073430,K062685,SECTION_HEADED,11
K073430,K070281,SECTION_HEADED,11
K073430,K070387,PROXIMITY_ONLY,11
K073430,K070962,PROXIMITY_ONLY,11
K073430,K071376,PROXIMITY_ONLY,11
K073430,K071857,SECTION_HEADED,11
K073430,K071860,PROXIMITY_ONLY,11
K073430,K072022,SECTION_HEADED,11
K073430,K072183,PROXIMITY_ONLY,11
K073430,K072317,PROXIMITY_ONLY,11
K080088,K012503,PROXIMITY_ONLY,13
K080088,K012872,PROXIMITY_ONLY,13
K080088,K033355,PROXIMITY_ONLY,13
K080088,K040475,PROXIMITY_ONLY,13
K080088,K042460,PROXIMITY_ONLY,13
K080088,K053344,PROXIMITY_ONLY,13
K080088,K060693,PROXIMITY_ONLY,13
K080088,K061389,PROXIMITY_ONLY,13
K080088,K061657,PROXIMITY_ONLY,13
K080088,K061801,PROXIMITY_ONLY,13
K080088,K071569,PROXIMITY_ONLY,13
K080088,K973015,PROXIMITY_ONLY,13
K081383,K020152,PROXIMITY_ONLY,18
K081383,K021791,PROXIMITY_ONLY,18
K081383,K023570,PROXIMITY_ONLY,18
K081383,K024364,PROXIMITY_ONLY,18
K081383,K030601,PROXIMITY_ONLY,18
K081383,K030735,PROXIMITY_ONLY,18
K081383,K030736,PROXIMITY_ONLY,18
K081383,K031780,PROXIMITY_ONLY,18
K081383,K040167,PROXIMITY_ONLY,18
K081383,K040422,PROXIMITY_ONLY,18
K081383,K040536,PROXIMITY_ONLY,18
K081383,K041452,PROXIMITY_ONLY,18
K081383,K041556,PROXIMITY_ONLY,18
K081383,K042201,PROXIMITY_ONLY,18
K081383,K043206,PROXIMITY_ONLY,18
K081383,K050449,PROXIMITY_ONLY,18
K081383,K051454,PROXIMITY_ONLY,18
K081383,K063637,PROXIMITY_ONLY,18
K081978,K022285,PROXIMITY_ONLY,15
K081978,K030383,PROXIMITY_ONLY,15
K081978,K042635,PROXIMITY_ONLY,15
K081978,K052398,PROXIMITY_ONLY,15
K081978,K052404,PROXIMITY_ONLY,15
K081978,K052847,PROXIMITY_ONLY,15
K081978,K061520,PROXIMITY_ONLY,15
K081978,K063670,PROXIMITY_ONLY,15
K081978,K070973,PROXIMITY_ONLY,15
K081978,K072282,PROXIMITY_ONLY,15
K081978,K072429,PROXIMITY_ONLY,15
K081978,K073562,PROXIMITY_ONLY,15
K081978,K080792,PROXIMITY_ONLY,15
K081978,K080928,PROXIMITY_ONLY,15
K081978,K933881,PROXIMITY_ONLY,15
K090705,K000666,PROXIMITY_ONLY,11
K090705,K020383,PROXIMITY_ONLY,11
K090705,K031201,PROXIMITY_ONLY,11
K090705,K033272,SECTION_HEADED,11
K090705,K872379,PROXIMITY_ONLY,11
K090705,K912663,PROXIMITY_ONLY,11
K090705,K923277,SECTION_HEADED,11
K090705,K936159,PROXIMITY_ONLY,11
K090705,K951987,PROXIMITY_ONLY,11
K090705,K994370,PROXIMITY_ONLY,11
K091974,K030840,SECTION_HEADED,16
K091974,K031655,SECTION_HEADED,16
K091974,K032265,SECTION_HEADED,16
K091974,K033322,SECTION_HEADED,16
K091974,K042025,SECTION_HEADED,16
K091974,K042167,SECTION_HEADED,16
K091974,K043488,SECTION_HEADED,16
K091974,K050439,SECTION_HEADED,16
K091974,K050809,SECTION_HEADED,16
K091974,K052054,PROXIMITY_ONLY,16
K091974,K053474,SECTION_HEADED,16
K091974,K061579,PROXIMITY_ONLY,16
K091974,K061591,PROXIMITY_ONLY,16
K091974,K082236,PROXIMITY_ONLY,16
K091974,K090390,PROXIMITY_ONLY,16
K091974,K091442,PROXIMITY_ONLY,16
K100933,K001534,PROXIMITY_ONLY,14
K100933,K003649,PROXIMITY_ONLY,14
K100933,K010171,PROXIMITY_ONLY,14
K100933,K020153,PROXIMITY_ONLY,14
K100933,K060635,PROXIMITY_ONLY,14
K100933,K061253,PROXIMITY_ONLY,14
K100933,K062383,PROXIMITY_ONLY,14
K100933,K070061,PROXIMITY_ONLY,14
K100933,K933499,PROXIMITY_ONLY,14
K100933,K935453,PROXIMITY_ONLY,14
K100933,K953792,PROXIMITY_ONLY,14
K100933,K990135,SECTION_HEADED,14
K100933,K994415,SECTION_HEADED,14
K102367,K021657,SECTION_HEADED,11
K102367,K023211,SECTION_HEADED,11
K102367,K884796,SECTION_HEADED,11
K102367,K892394,SECTION_HEADED,11
K102367,K892800,SECTION_HEADED,11
K102367,K915132,SECTION_HEADED,11
K102367,K922285,SECTION_HEADED,11
K102367,K933785,SECTION_HEADED,11
K102367,K935262,SECTION_HEADED,11
K102367,K951987,SECTION_HEADED,11
K102367,K993159,SECTION_HEADED,11
K102399,K020153,PROXIMITY_ONLY,12
K102399,K030151,SECTION_HEADED,12
K102399,K030205,PROXIMITY_ONLY,12
K102399,K043537,SECTION_HEADED,12
K102399,K060635,PROXIMITY_ONLY,12
K102399,K933499,PROXIMITY_ONLY,12
K102399,K935453,PROXIMITY_ONLY,12
K102399,K953792,PROXIMITY_ONLY,12
K102399,K955386,PROXIMITY_ONLY,12
K102399,K960156,PROXIMITY_ONLY,12
K103012,K000242,SECTION_HEADED,13
K103012,K032964,PROXIMITY_ONLY,13
K103012,K040601,SECTION_HEADED,13
K103012,K040613,SECTION_HEADED,13
K103012,K041906,PROXIMITY_ONLY,13
K103012,K042842,PROXIMITY_ONLY,13
K103012,K051682,PROXIMITY_ONLY,13
K103012,K052787,PROXIMITY_ONLY,13
K103012,K063279,PROXIMITY_ONLY,13
K103012,K070479,SECTION_HEADED,13
K103012,K080980,PROXIMITY_ONLY,13
K103012,K993082,SECTION_HEADED,13
K110896,K022285,PROXIMITY_ONLY,19
K110896,K030383,PROXIMITY_ONLY,19
K110896,K042635,PROXIMITY_ONLY,19
K110896,K052398,PROXIMITY_ONLY,19
K110896,K052404,PROXIMITY_ONLY,19
K110896,K061520,PROXIMITY_ONLY,19
K110896,K063670,PROXIMITY_ONLY,19
K110896,K070973,PROXIMITY_ONLY,19
K110896,K072282,PROXIMITY_ONLY,19
K110896,K072429,PROXIMITY_ONLY,19
K110896,K080792,PROXIMITY_ONLY,19
K110896,K080928,PROXIMITY_ONLY,19
K110896,K081252,PROXIMITY_ONLY,19
K110896,K081978,PROXIMITY_ONLY,19
K110896,K880215,PROXIMITY_ONLY,19
K110896,K933881,PROXIMITY_ONLY,19
K110896,K961633,PROXIMITY_ONLY,19
K111546,K001733,PROXIMITY_ONLY,11
K111546,K022520,SECTION_HEADED,11
K111546,K050262,PROXIMITY_ONLY,11
K111546,K061066,PROXIMITY_ONLY,11
K111546,K062978,PROXIMITY_ONLY,11
K111546,K070756,SECTION_HEADED,11
K111546,K101670,PROXIMITY_ONLY,11
K111546,K103479,PROXIMITY_ONLY,11
K111546,K990369,SECTION_HEADED,11
K111546,K993352,SECTION_HEADED,11
K111546,K994078,SECTION_HEADED,11
K111863,K030047,PROXIMITY_ONLY,23
K111863,K030055,PROXIMITY_ONLY,23
K111863,K042989,PROXIMITY_ONLY,23
K111863,K052996,PROXIMITY_ONLY,23
K111863,K070369,PROXIMITY_ONLY,23
K111863,K102795,SECTION_HEADED,23
K111863,K110555,PROXIMITY_ONLY,23
K111863,K810120,PROXIMITY_ONLY,23
K111863,K861114,PROXIMITY_ONLY,23
K111863,K861433,PROXIMITY_ONLY,23
K111863,K911685,PROXIMITY_ONLY,23
K111863,K920639,PROXIMITY_ONLY,23
K111863,K920640,PROXIMITY_ONLY,23
K111863,K921181,PROXIMITY_ONLY,23
K111863,K921277,PROXIMITY_ONLY,23
K111863,K921301,PROXIMITY_ONLY,23
K111863,K926107,PROXIMITY_ONLY,23
K111863,K954417,PROXIMITY_ONLY,23
K111863,K970501,PROXIMITY_ONLY,23
K111863,K991990,PROXIMITY_ONLY,23
K112030,K032686,SECTION_HEADED,11
K112030,K051385,SECTION_HEADED,11
K112030,K072578,PROXIMITY_ONLY,11
K112030,K080615,PROXIMITY_ONLY,11
K112030,K083439,PROXIMITY_ONLY,11
K112030,K083714,PROXIMITY_ONLY,11
K112030,K100889,PROXIMITY_ONLY,11
K112030,K102067,PROXIMITY_ONLY,11
K112809,K000486,SECTION_HEADED,11
K112809,K000742,SECTION_HEADED,11
K112809,K010466,SECTION_HEADED,11
K112809,K012881,SECTION_HEADED,11
K112809,K030327,SECTION_HEADED,11
K112809,K042235,SECTION_HEADED,11
K112809,K052292,SECTION_HEADED,11
K112809,K974706,SECTION_HEADED,11
K112809,K982443,SECTION_HEADED,11
K112809,K993855,SECTION_HEADED,11
K112809,K994239,SECTION_HEADED,11
K112898,K021891,SECTION_HEADED,11
K112898,K070369,SECTION_HEADED,11
K112898,K072154,PROXIMITY_ONLY,11
K112898,K102975,PROXIMITY_ONLY,11
K112898,K934765,SECTION_HEADED,11
K112898,K953490,SECTION_HEADED,11
K112898,K960094,SECTION_HEADED,11
K112898,K974093,PROXIMITY_ONLY,11
K112898,K974095,PROXIMITY_ONLY,11
K113733,K000089,SECTION_HEADED,12
K113733,K000558,PROXIMITY_ONLY,12
K113733,K012655,SECTION_HEADED,12
K113733,K020401,PROXIMITY_ONLY,12
K113733,K020602,PROXIMITY_ONLY,12
K113733,K023802,PROXIMITY_ONLY,12
K113733,K023941,SECTION_HEADED,12
K113733,K033995,SECTION_HEADED,12
K113733,K061621,SECTION_HEADED,12
K113733,K071715,SECTION_HEADED,12
K113733,K092609,PROXIMITY_ONLY,12
K113733,K961413,SECTION_HEADED,12
K121096,K043405,SECTION_HEADED,11
K121096,K052210,PROXIMITY_ONLY,11
K121096,K071795,PROXIMITY_ONLY,11
K121096,K081888,PROXIMITY_ONLY,11
K121096,K083661,SECTION_HEADED,11
K121096,K090816,SECTION_HEADED,11
K121096,K092162,SECTION_HEADED,11
K121096,K093704,SECTION_HEADED,11
K121096,K101720,PROXIMITY_ONLY,11
K121096,K120063,SECTION_HEADED,11
K121393,K032295,PROXIMITY_ONLY,12
K121393,K032683,PROXIMITY_ONLY,12
K121393,K041106,PROXIMITY_ONLY,12
K121393,K041825,PROXIMITY_ONLY,12
K121393,K042515,PROXIMITY_ONLY,12
K121393,K051229,PROXIMITY_ONLY,12
K121393,K072531,PROXIMITY_ONLY,12
K121393,K100897,PROXIMITY_ONLY,12
K121393,K951987,SECTION_HEADED,12
K121393,K953274,SECTION_HEADED,12
K121393,K954909,SECTION_HEADED,12
K121393,K962137,PROXIMITY_ONLY,12
K121567,K043405,PROXIMITY_ONLY,11
K121567,K081888,PROXIMITY_ONLY,11
K121567,K090816,SECTION_HEADED,11
K121567,K093704,SECTION_HEADED,11
K121567,K100175,PROXIMITY_ONLY,11
K121567,K100516,SECTION_HEADED,11
K121567,K101720,PROXIMITY_ONLY,11
K121567,K112405,PROXIMITY_ONLY,11
K121568,K022949,PROXIMITY_ONLY,12
K121568,K062513,PROXIMITY_ONLY,12
K121568,K071373,PROXIMITY_ONLY,12
K121568,K082572,PROXIMITY_ONLY,12
K121568,K083393,PROXIMITY_ONLY,12
K121568,K091291,PROXIMITY_ONLY,12
K121568,K091717,PROXIMITY_ONLY,12
K121568,K092825,PROXIMITY_ONLY,12
K121568,K100706,PROXIMITY_ONLY,12
K121568,K102488,PROXIMITY_ONLY,12
K121568,K103085,PROXIMITY_ONLY,12
K121568,K120270,PROXIMITY_ONLY,12
K121601,K000684,SECTION_HEADED,12
K121601,K033805,SECTION_HEADED,12
K121601,K040593,SECTION_HEADED,12
K121601,K042598,SECTION_HEADED,12
K121601,K043227,SECTION_HEADED,12
K121601,K043560,SECTION_HEADED,12
K121601,K051098,SECTION_HEADED,12
K121601,K063049,PROXIMITY_ONLY,12
K121601,K120070,PROXIMITY_ONLY,12
K121601,K120854,SECTION_HEADED,12
K121670,K032219,PROXIMITY_ONLY,11
K121670,K061202,SECTION_HEADED,11
K121670,K062085,PROXIMITY_ONLY,11
K121670,K071945,PROXIMITY_ONLY,11
K121670,K081153,SECTION_HEADED,11
K121670,K081195,SECTION_HEADED,11
K121670,K090657,PROXIMITY_ONLY,11
K121670,K091782,SECTION_HEADED,11
K121670,K092929,SECTION_HEADED,11
K121670,K093294,SECTION_HEADED,11
K121670,K100788,SECTION_HEADED,11
K121940,K043484,SECTION_HEADED,11
K121940,K071633,SECTION_HEADED,11
K121940,K071877,SECTION_HEADED,11
K121940,K083581,SECTION_HEADED,11
K121940,K090252,SECTION_HEADED,11
K121940,K092536,SECTION_HEADED,11
K121940,K093285,SECTION_HEADED,11
K121940,K103091,SECTION_HEADED,11
K121940,K103237,SECTION_HEADED,11
K121940,K120399,SECTION_HEADED,11
K122185,K003237,PROXIMITY_ONLY,17
K122185,K022520,PROXIMITY_ONLY,17
K122185,K050262,SECTION_HEADED,17
K122185,K061253,PROXIMITY_ONLY,17
K122185,K062978,PROXIMITY_ONLY,17
K122185,K070756,PROXIMITY_ONLY,17
K122185,K083762,PROXIMITY_ONLY,17
K122185,K092386,PROXIMITY_ONLY,17
K122185,K093472,SECTION_HEADED,17
K122185,K093846,PROXIMITY_ONLY,17
K122185,K101229,PROXIMITY_ONLY,17
K122185,K103479,PROXIMITY_ONLY,17
K122185,K103497,SECTION_HEADED,17
K122185,K103662,PROXIMITY_ONLY,17
K122185,K111546,PROXIMITY_ONLY,17
K122185,K121777,PROXIMITY_ONLY,17
K124027,K021932,SECTION_HEADED,11
K124027,K050636,SECTION_HEADED,11
K124027,K060428,SECTION_HEADED,11
K124027,K060736,SECTION_HEADED,11
K124027,K090675,SECTION_HEADED,11
K124027,K090949,SECTION_HEADED,11
K124027,K924018,SECTION_HEADED,11
K124027,K962823,SECTION_HEADED,11
K124027,K973309,SECTION_HEADED,11
K124027,K991151,SECTION_HEADED,11
K124027,K991197,SECTION_HEADED,11
K130376,K003016,PROXIMITY_ONLY,19
K130376,K021346,PROXIMITY_ONLY,19
K130376,K052026,SECTION_HEADED,19
K130376,K061547,PROXIMITY_ONLY,19
K130376,K072656,SECTION_HEADED,19
K130376,K100866,SECTION_HEADED,19
K130376,K121221,SECTION_HEADED,19
K130376,K122382,PROXIMITY_ONLY,19
K130376,K123434,SECTION_HEADED,19
K130376,K123688,SECTION_HEADED,19
K132624,K031729,PROXIMITY_ONLY,13
K132624,K040267,PROXIMITY_ONLY,13
K132624,K042883,PROXIMITY_ONLY,13
K132624,K042993,PROXIMITY_ONLY,13
K132624,K051146,PROXIMITY_ONLY,13
K132624,K051380,PROXIMITY_ONLY,13
K132624,K051977,PROXIMITY_ONLY,13
K132624,K053514,PROXIMITY_ONLY,13
K132624,K061521,PROXIMITY_ONLY,13
K132624,K072221,PROXIMITY_ONLY,13
K132624,K072575,PROXIMITY_ONLY,13
K132624,K123166,PROXIMITY_ONLY,13
K132624,K123486,PROXIMITY_ONLY,13
K132644,K022623,PROXIMITY_ONLY,11
K132644,K031585,PROXIMITY_ONLY,11
K132644,K071880,PROXIMITY_ONLY,11
K132644,K081952,PROXIMITY_ONLY,11
K132644,K092076,PROXIMITY_ONLY,11
K132644,K092624,PROXIMITY_ONLY,11
K132644,K964024,PROXIMITY_ONLY,11
K132644,K974749,PROXIMITY_ONLY,11
K132644,K983904,PROXIMITY_ONLY,11
K133188,K043473,PROXIMITY_ONLY,21
K133188,K050461,PROXIMITY_ONLY,21
K133188,K052181,PROXIMITY_ONLY,21
K133188,K052971,SECTION_HEADED,21
K133188,K060361,PROXIMITY_ONLY,21
K133188,K060748,PROXIMITY_ONLY,21
K133188,K060979,PROXIMITY_ONLY,21
K133188,K061813,SECTION_HEADED,21
K133188,K062270,SECTION_HEADED,21
K133188,K062698,SECTION_HEADED,21
K133188,K070368,SECTION_HEADED,21
K133188,K071373,PROXIMITY_ONLY,21
K133188,K073151,SECTION_HEADED,21
K133188,K082608,SECTION_HEADED,21
K133188,K083393,PROXIMITY_ONLY,21
K133188,K092605,PROXIMITY_ONLY,21
K133188,K100737,SECTION_HEADED,21
K133188,K102235,PROXIMITY_ONLY,21
K133188,K982494,PROXIMITY_ONLY,21
K133575,K013301,SECTION_HEADED,13
K133575,K041119,SECTION_HEADED,13
K133575,K050461,SECTION_HEADED,13
K133575,K052761,SECTION_HEADED,13
K133575,K060361,SECTION_HEADED,13
K133575,K060748,SECTION_HEADED,13
K133575,K062174,SECTION_HEADED,13
K133575,K062912,SECTION_HEADED,13
K133575,K071373,SECTION_HEADED,13
K133575,K071890,SECTION_HEADED,13
K133575,K090799,SECTION_HEADED,13
K133575,K113666,SECTION_HEADED,13
K133746,K000476,PROXIMITY_ONLY,15
K133746,K003822,PROXIMITY_ONLY,15
K133746,K022285,PROXIMITY_ONLY,15
K133746,K022949,PROXIMITY_ONLY,15
K133746,K082572,PROXIMITY_ONLY,15
K133746,K090203,PROXIMITY_ONLY,15
K133746,K090523,SECTION_HEADED,15
K133746,K091067,PROXIMITY_ONLY,15
K133746,K905826,PROXIMITY_ONLY,15
K133746,K950099,SECTION_HEADED,15
K133746,K962984,PROXIMITY_ONLY,15
K133746,K974749,SECTION_HEADED,15
K133944,K032033,SECTION_HEADED,12
K133944,K070229,SECTION_HEADED,12
K133944,K091445,SECTION_HEADED,12
K133944,K103440,SECTION_HEADED,12
K133944,K120656,SECTION_HEADED,12
K133944,K123412,SECTION_HEADED,12
K133944,K130330,SECTION_HEADED,12
K133944,K131030,SECTION_HEADED,12
K133944,K131784,SECTION_HEADED,12
K133944,K132361,SECTION_HEADED,12
K133944,K132757,SECTION_HEADED,12
K140043,K002149,SECTION_HEADED,16
K140043,K003016,PROXIMITY_ONLY,16
K140043,K012091,PROXIMITY_ONLY,16
K140043,K021346,PROXIMITY_ONLY,16
K140043,K052026,SECTION_HEADED,16
K140043,K121221,SECTION_HEADED,16
K140043,K122382,PROXIMITY_ONLY,16
K140043,K130376,SECTION_HEADED,16
K140397,K022324,SECTION_HEADED,15
K140397,K022325,SECTION_HEADED,15
K140397,K040907,PROXIMITY_ONLY,15
K140397,K043583,PROXIMITY_ONLY,15
K140397,K050819,PROXIMITY_ONLY,15
K140397,K052614,PROXIMITY_ONLY,15
K140397,K063875,PROXIMITY_ONLY,15
K140397,K091614,PROXIMITY_ONLY,15
K140397,K101962,PROXIMITY_ONLY,15
K140397,K103705,PROXIMITY_ONLY,15
K140397,K120157,PROXIMITY_ONLY,15
K140397,K120359,PROXIMITY_ONLY,15
K140397,K121425,PROXIMITY_ONLY,15
K140397,K121437,PROXIMITY_ONLY,15
K140397,K121651,PROXIMITY_ONLY,15
K140529,K070229,SECTION_HEADED,11
K140529,K072914,SECTION_HEADED,11
K140529,K080792,SECTION_HEADED,11
K140529,K081381,SECTION_HEADED,11
K140529,K090390,SECTION_HEADED,11
K140529,K100851,SECTION_HEADED,11
K140529,K103440,SECTION_HEADED,11
K140529,K120656,SECTION_HEADED,11
